fuel,date,h,actual,hi,input_status,outcome_known,naive,full_pass,report1_ish,adl,adl_ecm
Regular Petrol,2014-05-09,1,0.0,False,final,True,0.0,-2.8680379377273666,-0.874787766706818,-1.412353354963686,-0.7452903885617934
Regular Petrol,2014-05-09,2,1.1428571428579914,False,final,True,0.0,-4.790826813666846,-0.874787766706818,-2.091895835114245,-1.0688311758606914
Regular Petrol,2014-05-09,3,2.8571428571430033,False,final,True,0.0,-3.9004057977653215,-0.874787766706818,-2.4419564907386673,-1.2140546354849
Regular Petrol,2014-05-16,1,1.1428571428579914,False,final,True,0.0,2.7488550357482406,0.0,0.5285384557570251,0.29771824231558314
Regular Petrol,2014-05-16,2,2.8571428571430033,False,final,True,0.0,-0.11918290197912568,0.0,0.6638017674633225,0.30739551529738773
Regular Petrol,2014-05-16,3,3.1428571428579914,False,final,True,0.0,-2.041971777918605,0.0,0.8887245934962085,0.4353348447488335
Regular Petrol,2014-05-23,1,1.7142857142850119,False,final,True,0.0,1.6265384257267668,0.584294683728487,0.8483553650407206,1.0501175214185363
Regular Petrol,2014-05-23,2,2.0,False,final,True,0.0,4.375393461475007,0.584294683728487,1.359640805140354,1.94446383922556
Regular Petrol,2014-05-23,3,2.0,False,final,True,0.0,1.507355523747641,0.584294683728487,1.787345544993294,2.860381863771457
Regular Petrol,2014-05-30,1,0.28571428571498814,False,final,True,0.0,1.2898660141217113,0.3110977372066991,1.0786727060221024,1.363721796941989
Regular Petrol,2014-05-30,2,0.28571428571498814,False,final,True,0.0,2.916404439848478,0.3110977372066991,1.7327983479625366,2.5309297305167475
Regular Petrol,2014-05-30,3,1.1428571428569967,False,final,True,0.0,5.665259475596719,0.3110977372066991,1.9190897604265502,3.3523077597240962
Regular Petrol,2014-06-06,1,0.0,False,final,True,0.0,-1.5451296167288986,0.0,-0.023465410213539557,0.6424765346287342
Regular Petrol,2014-06-06,2,0.8571428571420086,False,final,True,0.0,-0.2552636026071873,0.0,-0.11092847212083674,1.1994250380569222
Regular Petrol,2014-06-06,3,2.0,False,final,True,0.0,1.3712748231195795,0.0,-0.21929288168698005,1.6776929342511697
Regular Petrol,2014-06-13,1,0.8571428571420086,False,final,True,0.0,-0.7234448281972973,0.0,-0.40385026070402935,-0.0393945081694345
Regular Petrol,2014-06-13,2,2.0,False,final,True,0.0,-2.268574444926196,0.0,-0.6400924355314225,-0.0360865097156683
Regular Petrol,2014-06-13,3,3.4090642276970016,False,final,True,0.0,-0.9787084308044846,0.0,-0.7796380715111277,0.022174242412091413
Regular Petrol,2014-06-20,1,1.1428571428579914,False,final,True,0.0,1.9573285433758179,0.7672666434017005,0.6202823248317563,0.3950287778367118
Regular Petrol,2014-06-20,2,2.551921370554993,False,final,True,0.0,1.2338837151785205,0.7672666434017005,0.8287670941946442,0.5175276429609654
Regular Petrol,2014-06-20,3,1.6439082656480082,False,final,True,0.0,-0.31124590155037807,0.7672666434017005,1.0567306318165017,0.7000989709607782
Regular Petrol,2014-06-27,1,1.4090642276970016,False,final,True,0.0,1.0979886880495477,-0.4344536221579779,0.6901441793776043,0.6566090087473748
Regular Petrol,2014-06-27,2,0.5010511227900167,False,final,True,0.0,3.0553172314253656,-0.4344536221579779,1.1128261756558921,1.1881595527016506
Regular Petrol,2014-06-27,3,-0.3560917343529866,False,final,True,0.0,2.3318724032280684,-0.4344536221579779,1.3951022934065003,1.6721449062045433
Regular Petrol,2014-07-04,1,-0.9080131049069848,False,final,True,0.0,0.438765714467533,-1.4170666152825624,0.6031502037311965,0.6348417581540008
Regular Petrol,2014-07-04,2,-1.7651559620499881,False,final,True,0.0,1.5367544025170807,-1.4170666152825624,0.9618524130144673,1.1590463513769025
Regular Petrol,2014-07-04,3,-1.7651559620499881,False,final,True,0.0,3.4940829458928984,-1.4170666152825624,1.048522494492834,1.4685207581582562
Regular Petrol,2014-07-11,1,-0.8571428571430033,False,final,True,0.0,-3.626031087962692,-0.9738699966589227,-1.22796809802885,-0.08292282913836138
Regular Petrol,2014-07-11,2,-0.8571428571430033,False,final,True,0.0,-3.187265373495159,-0.9738699966589227,-1.7723753236828867,0.2432977377164016
Regular Petrol,2014-07-11,3,-0.8571428571430033,False,final,True,0.0,-2.0892766854456113,-0.9738699966589227,-2.0993217720113027,0.6544495991271655
Regular Petrol,2014-07-18,1,0.0,False,final,True,0.0,-1.1762204618263148,-1.4183760769857048,-1.0549136863334658,-0.45606221622278204
Regular Petrol,2014-07-18,2,0.0,False,final,True,0.0,-4.802251549789006,-1.4183760769857048,-1.5844831157806631,-0.625430445411629
Regular Petrol,2014-07-18,3,-1.7142857142860066,False,final,True,0.0,-4.363485835321473,-1.4183760769857048,-1.8542366287646928,-0.6427889479969039
Regular Petrol,2014-07-25,1,0.0,False,final,True,0.0,-2.022952065209751,0.4142101253867637,-1.4043015424986471,-0.7715933639841672
Regular Petrol,2014-07-25,2,-1.7142857142860066,False,final,True,0.0,-3.199172527036066,0.4142101253867637,-2.012269849855998,-1.0439778110626694
Regular Petrol,2014-07-25,3,-2.0,False,final,True,0.0,-6.825203614998758,0.4142101253867637,-2.1072772040389913,-0.9393785564468816
Regular Petrol,2014-08-01,1,-1.7142857142860066,False,final,True,0.0,-1.2574900257496557,0.9999100031128108,-1.145162836569396,-1.0305669294329043
Regular Petrol,2014-08-01,2,-2.0,False,final,True,0.0,-3.280442090959407,0.9999100031128108,-1.4387664231597657,-1.4654860453342722
Regular Petrol,2014-08-01,3,-3.7142857142860066,False,final,True,0.0,-4.456662552785722,0.9999100031128108,-1.5036811772302474,-1.7378462967297388
Regular Petrol,2014-08-08,1,-0.2857142857139934,False,final,True,0.0,-2.5588391905279115,-0.3676812498891256,-1.402111784902507,-1.3933772578140449
Regular Petrol,2014-08-08,2,-2.0,False,final,True,0.0,-3.8163292162775675,-0.3676812498891256,-1.9021615479824396,-2.1888030973645063
Regular Petrol,2014-08-08,3,-2.2857142857139934,False,final,True,0.0,-5.8392812814873185,-0.3676812498891256,-2.0527693125026016,-2.787879634879904
Regular Petrol,2014-08-15,1,-1.7142857142860066,False,final,True,0.0,0.027977903897161836,-0.3978694999785286,-0.48151147883415474,-0.93617518779617
Regular Petrol,2014-08-15,2,-2.0,False,final,True,0.0,-2.5308612866307496,-0.3978694999785286,-0.6140209987455261,-1.6720169188559526
Regular Petrol,2014-08-15,3,-0.2857142857139934,False,final,True,0.0,-3.7883513123804056,-0.3978694999785286,-0.6079869102211263,-2.3229824792403226
Regular Petrol,2014-08-22,1,-0.2857142857139934,False,final,True,0.0,-0.5510818054318036,-1.4340734020131953,-0.3797553305084526,-0.807379937882704
Regular Petrol,2014-08-22,2,1.4285714285720132,False,final,True,0.0,-0.5231039015346418,-1.4340734020131953,-0.48252638834614847,-1.4415914444764129
Regular Petrol,2014-08-22,3,1.7142857142860066,False,final,True,0.0,-3.0819430920625535,-1.4340734020131953,-0.373323474072745,-1.9169207046763572
Regular Petrol,2014-08-29,1,1.7142857142860066,False,final,True,0.0,2.9031688339041257,1.095723677752437,1.1459407887547075,0.41357414691127586
Regular Petrol,2014-08-29,2,2.0,False,final,True,0.0,2.3520870284723223,1.095723677752437,1.7473972970221352,0.5008758607025738
Regular Petrol,2014-08-29,3,2.0,False,final,True,0.0,2.380064932369484,1.095723677752437,2.0544517045945074,0.40581061910394384
Regular Petrol,2014-09-05,1,0.2857142857139934,False,final,True,0.0,0.5178138018361849,0.0,0.8261494708794026,0.9197267725903244
Regular Petrol,2014-09-05,2,0.2857142857139934,False,final,True,0.0,3.4209826357403106,0.0,1.2264844797451995,1.574254841318499
Regular Petrol,2014-09-05,3,0.2857142857139934,False,final,True,0.0,2.869900830308507,0.0,1.495057126291559,2.1493630292617687
Regular Petrol,2014-09-12,1,0.0,False,final,True,0.0,-0.46117585362103736,-1.6764827514521676,0.19999481375855319,0.27226506522449306
Regular Petrol,2014-09-12,2,0.0,False,final,True,0.0,0.05663794821514755,-1.6764827514521676,0.3871753076817579,0.5417331940088957
Regular Petrol,2014-09-12,3,2.4549689440989937,False,final,True,0.0,2.9598067821192733,-1.6764827514521676,0.34851285250112385,0.6189558077484538
Regular Petrol,2014-09-19,1,0.0,False,final,True,0.0,0.5285733903539614,0.4632401037734839,0.4156162616677934,0.2592436566543402
Regular Petrol,2014-09-19,2,2.4549689440989937,False,final,True,0.0,0.06739753673292412,0.4632401037734839,0.46502240221054325,0.23583727506376356
Regular Petrol,2014-09-19,3,2.6369565217389948,False,final,True,0.0,0.585211338569109,0.4632401037734839,0.4968298073913191,0.1809970779303259
Regular Petrol,2014-09-26,1,2.4549689440989937,False,final,True,0.0,0.6904272534677979,-0.4109667562745906,0.34708657955435096,0.28011606623349344
Regular Petrol,2014-09-26,2,2.6369565217389948,False,final,True,0.0,1.2190006438217593,-0.4109667562745906,0.49481271287922524,0.41180766809147357
Regular Petrol,2014-09-26,3,-2.2201863354040086,False,final,True,0.0,0.7578247902007219,-0.4109667562745906,0.6425126744380322,0.5882996396799164
Regular Petrol,2014-10-03,1,0.18198757764000106,False,final,True,0.0,2.629224931115051,-0.3789919922527026,1.2879242843950953,1.0100410588673414
Regular Petrol,2014-10-03,2,-4.675155279503002,False,final,True,0.0,3.319652184582849,-0.3789919922527026,1.8900427539964693,1.6261727567524056
Regular Petrol,2014-10-03,3,-6.960869565216996,False,final,True,0.0,3.8482255749368104,-0.3789919922527026,2.202010793149979,2.076866511005715
Regular Petrol,2014-10-10,1,-4.857142857143003,False,final,True,0.0,-3.3984261983998847,-2.5814823220785486,-0.8667744579204303,-0.26078285302122717
Regular Petrol,2014-10-10,2,-7.142857142856997,False,final,True,0.0,-0.7692012672848335,-2.5814823220785486,-1.1390876790485445,-0.11946075916299094
Regular Petrol,2014-10-10,3,-8.0,False,final,True,0.0,-0.07877401381703564,-2.5814823220785486,-1.2704134388838084,0.08925960763800099
Regular Petrol,2014-10-17,1,-2.2857142857139934,False,final,True,0.0,-6.467825790445823,-4.186134601499896,-3.0796342322000787,-2.3859230064033845
Regular Petrol,2014-10-17,2,-3.1428571428569967,False,final,True,0.0,-9.866251988845708,-4.186134601499896,-4.30878069729477,-3.603172078377765
Regular Petrol,2014-10-17,3,-4.571428571427987,False,final,True,0.0,-7.237027057730656,-4.186134601499896,-5.073712777280294,-4.6344758939219854
Regular Petrol,2014-10-24,1,-0.8571428571430033,False,final,True,0.0,-2.3194737768003115,-6.328033707890832,-2.219309156930631,-2.1740951474936554
Regular Petrol,2014-10-24,2,-2.2857142857139934,False,final,True,0.0,-8.787299567246134,-6.328033707890832,-3.375588858701603,-3.781767092234605
Regular Petrol,2014-10-24,3,-4.0,False,final,True,0.0,-12.18572576564602,-6.328033707890832,-3.7891529800743013,-4.925607888327571
Regular Petrol,2014-10-31,1,-1.42857142857099,False,final,True,0.0,2.395448921236394,-6.010646326074106,-0.11669624634574485,-0.9519085882320807
Regular Petrol,2014-10-31,2,-3.1428571428569967,False,final,True,0.0,0.07597514443608233,-6.010646326074106,-0.14189465129384915,-1.8637606289643465
Regular Petrol,2014-10-31,3,-6.0,False,final,True,0.0,-6.391850646009741,-6.010646326074106,0.2336227729262134,-2.368560213157953
Regular Petrol,2014-11-07,1,-1.7142857142860066,False,final,True,0.0,-2.6905051487697533,-1.091052156758044,-1.1857690768519118,-0.9103905876644173
Regular Petrol,2014-11-07,2,-4.57142857142901,False,final,True,0.0,-0.2950562275333595,-1.091052156758044,-1.2439366022448146,-0.94331548462532
Regular Petrol,2014-11-07,3,-5.428571428572013,False,final,True,0.0,-2.614530004333671,-1.091052156758044,-1.1668813800522595,-0.8793972111529235
Regular Petrol,2014-11-14,1,-2.8571428571430033,False,final,True,0.0,-3.657954825789701,-2.027712838173454,-1.6206735804258274,-1.2719539974378984
Regular Petrol,2014-11-14,2,-3.7142857142860066,False,final,True,0.0,-6.3484599745594545,-2.027712838173454,-2.1503213636175267,-1.8364003444388264
Regular Petrol,2014-11-14,3,-9.142857142856997,False,final,True,0.0,-3.953011053323061,-2.027712838173454,-2.5948624818427413,-2.4968253060290544
Regular Petrol,2014-11-21,1,-0.8571428571430033,False,final,True,0.0,-3.3240090133245306,-1.8071041497708284,-1.958192560510306,-1.8594461077138094
Regular Petrol,2014-11-21,2,-6.285714285713993,False,final,True,0.0,-6.981963839114232,-1.8071041497708284,-2.9498993813907806,-3.2482330563632966
Regular Petrol,2014-11-21,3,-9.228571428571001,False,final,True,0.0,-9.672468987883985,-1.8071041497708284,-3.3264608551643216,-4.288772072339899
Regular Petrol,2014-11-28,1,-5.42857142857099,False,final,True,0.0,0.9662064532477913,-1.411276489703745,-0.5661887399864972,-1.1963928587242063
Regular Petrol,2014-11-28,2,-8.371428571427998,False,final,True,0.0,-2.3578025600767396,-1.411276489703745,-0.7851602772928976,-2.2209762870631495
Regular Petrol,2014-11-28,3,-12.857142857143003,False,final,True,0.0,-6.015757385866441,-1.411276489703745,-0.6624304680593316,-2.9445292040174493
Regular Petrol,2014-12-05,1,-2.942857142857008,False,final,True,0.0,-8.539306429959158,-2.6263507666684878,-3.813657393126357,-2.8134841011461744
Regular Petrol,2014-12-05,2,-7.428571428572013,False,final,True,0.0,-7.573099976711367,-2.6263507666684878,-5.150366350633015,-3.9984687754640693
Regular Petrol,2014-12-05,3,-9.428571428572013,False,final,True,0.0,-10.897108990035898,-2.6263507666684878,-5.684465107945792,-4.697815769564339
Regular Petrol,2014-12-12,1,-4.485714285715005,False,final,True,0.0,-4.923277632051029,-3.962114574442703,-3.385394872492984,-3.113731798956181
Regular Petrol,2014-12-12,2,-6.485714285715005,False,final,True,0.0,-13.462584062010187,-3.962114574442703,-4.733556012653947,-4.987711657988572
Regular Petrol,2014-12-12,3,-8.071221532090988,False,final,True,0.0,-12.496377608762396,-3.962114574442703,-5.557015331962507,-6.690200919618543
Regular Petrol,2014-12-19,1,-2.0,False,final,True,0.0,-4.460303344523922,-3.5767426272688816,-3.167473901357986,-3.3663728232145993
Regular Petrol,2014-12-19,2,-3.5855072463759825,False,final,True,0.0,-9.383580976574951,-3.5767426272688816,-4.763350404139986,-5.929044763420062
Regular Petrol,2014-12-19,3,-9.988923395445,False,final,True,0.0,-17.92288740653411,-3.5767426272688816,-5.025514181028024,-7.586152067871598
Regular Petrol,2014-12-26,1,-1.5855072463759825,True,final,True,0.0,1.4411166942738776,-0.6064154386771202,-0.9992076153962552,-2.158394372465727
Regular Petrol,2014-12-26,2,-7.988923395444999,True,final,True,0.0,-3.019186650250045,-0.6064154386771202,-0.9871925295897156,-3.5945666841040333
Regular Petrol,2014-12-26,3,-17.846066252588002,True,final,True,0.0,-7.942464282301074,-0.6064154386771202,-0.784092197437336,-4.843657907026912
Regular Petrol,2015-01-02,1,-6.403416149069017,True,final,True,0.0,-4.67191518293016,-2.4571074599306613,-1.8964635707139925,-1.774657436309877
Regular Petrol,2015-01-02,2,-16.26055900621202,True,final,True,0.0,-3.2307984886562826,-2.4571074599306613,-2.464343377505993,-2.6388608871738497
Regular Petrol,2015-01-02,3,-17.974844720497003,True,final,True,0.0,-7.691101833180205,-2.4571074599306613,-2.503087301360675,-3.203209214513251
Regular Petrol,2015-01-09,1,-9.857142857143003,True,final,True,0.0,-5.6544607212255595,-5.0997524957574205,-2.9136469349429075,-2.958025362093248
Regular Petrol,2015-01-09,2,-11.571428571427987,True,final,True,0.0,-10.32637590415572,-5.0997524957574205,-3.969094302278277,-4.819344113559857
Regular Petrol,2015-01-09,3,-11.571428571427987,True,final,True,0.0,-8.885259209881843,-5.0997524957574205,-4.625240492294125,-6.578929149662066
Regular Petrol,2015-01-16,1,-1.7142857142849834,True,final,True,0.0,-4.108935913925198,-3.381069184424839,-2.9462138091533805,-2.8779841223989324
Regular Petrol,2015-01-16,2,-1.7142857142849834,True,final,True,0.0,-9.763396635150759,-3.381069184424839,-4.467705489859454,-5.000123022083191
Regular Petrol,2015-01-16,3,6.14285714285802,True,final,True,0.0,-14.435311818080919,-3.381069184424839,-5.01329808607238,-6.520625054992559
Regular Petrol,2015-01-23,1,0.0,True,final,True,0.0,2.4870055546582712,-16.254940926806107,-0.45806668437015163,-0.18791956143682118
Regular Petrol,2015-01-23,2,7.857142857143003,True,final,True,0.0,-1.621930359266927,-16.254940926806107,-0.5543867225219553,-0.1427467556738418
Regular Petrol,2015-01-23,3,14.285714285713993,True,final,True,0.0,-7.276391080492487,-16.254940926806107,-0.5005115185979415,0.025263618904579406
Regular Petrol,2015-01-30,1,7.857142857143003,True,final,True,0.0,2.4838926713366263,-13.095206789953789,0.954124341398407,1.5960011254173398
Regular Petrol,2015-01-30,2,14.285714285713993,True,final,True,0.0,4.9708982259948975,-13.095206789953789,1.4494095769163677,2.9217195450828375
Regular Petrol,2015-01-30,3,19.42857142857099,True,final,True,0.0,0.8619623120696995,-13.095206789953789,1.897990155033351,4.291732901928561
Regular Petrol,2015-02-06,1,6.42857142857099,True,final,True,0.0,9.894318894584197,9.991246438947002,4.72631106382506,4.5881106508168115
Regular Petrol,2015-02-06,2,11.571428571427987,True,final,True,0.0,12.378211565920823,9.991246438947002,7.010642498725218,7.774329934357542
Regular Petrol,2015-02-06,3,12.142857142856997,True,final,True,0.0,14.865217120579096,9.991246438947002,7.812727723871893,9.971885617503633
Regular Petrol,2015-02-13,1,5.142857142856997,True,final,True,0.0,2.6551743654648883,0.7230618491315047,3.421684553926403,4.357184170727058
Regular Petrol,2015-02-13,2,5.714285714286007,True,final,True,0.0,12.549493260049086,0.7230618491315047,4.733730568045953,7.349387381726722
Regular Petrol,2015-02-13,3,7.42857142857099,True,final,True,0.0,15.033385931385713,0.7230618491315047,5.517698079291442,10.117828077802193
Regular Petrol,2015-02-20,1,0.5714285714290099,True,final,True,0.0,1.6154535142067075,1.4580501705072166,2.019629520725899,2.6019534533627344
Regular Petrol,2015-02-20,2,2.2857142857139934,True,final,True,0.0,4.270627879671595,1.4580501705072166,3.1258183938642157,4.748551141857171
Regular Petrol,2015-02-20,3,2.57142857142901,True,final,True,0.0,14.164946774255794,1.4580501705072166,3.1504636290284136,6.043544572958889
